ASASSN_id,distance,distance_low,distance_high,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name
472447360819,2417,2292,2534,12.149,0.025,12.015,0.024,+0.136,+0.251,+0.033,0.097,0.097,0.097,0.042,0.042,0.042,RRL_c,NA,RRC,206.19300,-45.09339,ASAS J134447-4505.6
214748837894,7186,5900,8852,13.975,0.034,13.611,0.047,-0.307,+0.121,-0.760,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.21153,+6.52147,NSVS 13278935
249108213607,6766,5792,8258,14.450,0.039,14.176,0.080,+0.298,+0.636,-0.134,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,206.21571,+7.44131,CSS_J134451.7+072628
317828474829,3271,3004,3692,13.048,0.023,12.775,0.026,+0.388,+0.573,+0.125,0.087,0.087,0.087,0.037,0.037,0.037,RRL_c,NA,RRC,206.21646,-18.55925,CSS_J134451.9-183333
661425118167,562,556,567,10.458,0.027,10.193,0.019,+1.640,+1.665,+1.620,0.069,0.068,0.070,0.030,0.029,0.030,RRL_c,NA,EC|RRC,206.22292,-57.73581,ASAS J134454-5744.1
412317004677,4818,4416,5337,13.732,0.026,13.548,0.042,+0.265,+0.454,+0.043,0.053,0.053,0.053,0.023,0.023,0.023,RRL_c,NA,RRC,206.22475,-37.19126,SSS_J134453.9-371128
25770911831,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,206.23007,+38.75822,CSS_J134455.2+384529
661427581150,2876,2674,3114,13.595,0.043,12.811,0.052,+0.392,+0.680,-0.172,0.909,0.779,1.300,0.390,0.334,0.558,DSCT,NA,RRC,206.25382,-62.49765,ASASSN-V J134500.92-622951.5
644245465228,1027,1007,1051,12.215,0.024,11.868,0.021,+1.989,+2.035,+1.935,0.168,0.165,0.172,0.072,0.071,0.074,EB_EC,NA,ESD|RRC|EC,206.26183,-64.23153,ASAS J134503-6414.0
231929434582,1498,1444,1556,10.898,0.021,10.589,0.019,+0.020,+0.100,-0.062,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.26257,+32.65464,RZ CVn
455266690598,6433,5209,8222,15.134,0.041,14.771,0.116,+1.018,+1.476,+0.485,0.074,0.074,0.074,0.032,0.032,0.032,RRL_ab,NA,RRAB,206.27133,-40.31575,ASASSN-V J134505.12-401856.7
257699159055,4914,4410,5643,13.409,0.029,13.114,0.037,-0.048,+0.187,-0.349,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.33888,-0.02982,V0494 Vir
601295985456,5672,5171,6254,12.885,0.023,12.365,0.019,-1.215,-1.014,-1.427,0.331,0.331,0.331,0.142,0.142,0.142,CEPH_Other,NA,RR,206.33946,-53.55431,FX Cen
481036891695,4755,4241,5400,13.017,0.025,12.852,0.032,-0.434,-0.185,-0.710,0.065,0.065,0.065,0.028,0.028,0.028,RRL_ab,NA,RRAB,206.37051,-22.54133,NSVS 16079128
661425062127,637,631,642,11.174,0.027,10.842,0.026,+2.090,+2.111,+2.072,0.063,0.063,0.064,0.027,0.027,0.027,EB_EC,NA,RRC|EC,206.38542,-59.04628,ASAS J134533-5902.8
111669397858,6828,5894,8078,14.503,0.031,14.157,0.064,+0.332,+0.651,-0.034,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.38728,+43.31460,CSS_J134532.9+431852
206159263431,339,336,343,10.508,0.026,10.156,0.021,+2.857,+2.876,+2.832,0.000,0.000,0.000,0.000,0.000,0.000,DSCT,NA,RRC,206.38776,+23.68847,ROTSE1 J134533.06+234118.4
584116566706,6415,5048,8534,14.966,0.064,14.625,0.106,+0.870,+1.390,+0.250,0.060,0.060,0.060,0.026,0.026,0.026,RRL_ab,NA,RRAB,206.39730,-38.14052,1SWASP J134535.49-380826.9
558346886455,4396,3805,5220,14.457,0.032,14.422,0.082,+1.206,+1.519,+0.833,0.036,0.036,0.036,0.015,0.015,0.015,RRL_c,NA,RRC,206.40038,-27.73120,SSS_J134536.1-274351
498217084391,7731,6452,9501,14.167,0.038,13.782,0.052,-0.388,+0.005,-0.836,0.114,0.114,0.114,0.049,0.049,0.049,RRL_ab,NA,RRAB,206.40472,-48.70070,ASASSN-V J134537.15-484202.6
283468035402,1158,1115,1193,11.568,0.024,10.935,0.021,+1.114,+1.199,+1.048,0.135,0.133,0.137,0.058,0.057,0.059,DSCT,NA,RRC,206.42273,-75.10132,ASASSN-V J134541.46-750604.8
463857130918,3577,3237,3984,14.066,0.033,13.757,0.041,+1.235,+1.452,+1.001,0.063,0.063,0.063,0.027,0.027,0.027,RRL_ab,NA,RRAB,206.43511,-39.51368,SSS_J134544.3-393049
498216643882,5321,4535,6602,14.735,0.029,14.421,0.078,+1.041,+1.388,+0.573,0.064,0.064,0.064,0.027,0.027,0.027,RRL_c,NA,RRC,206.43781,-39.79183,SSS_J134545.0-394730
223339118337,3104,2983,3264,13.031,0.035,12.647,0.044,+0.459,+0.546,+0.350,0.112,0.112,0.112,0.048,0.048,0.048,RRL_ab,NA,RRAB,206.49235,-80.24236,ASASSN-V J134558.16-801432.5
523986251692,3377,3148,3694,12.290,0.024,11.623,0.026,-0.454,-0.301,-0.648,0.101,0.101,0.101,0.043,0.043,0.043,RRL_ab,NA,RRC,206.50790,-20.56983,SSS_J134601.9-203411
592706210415,4853,4473,5328,13.585,0.038,13.144,0.054,+0.022,+0.199,-0.181,0.133,0.133,0.133,0.057,0.057,0.057,RRL_ab,NA,RRAB,206.53424,-70.38049,ASASSN-V J134608.21-702249.7
661427550121,6482,4069,9234,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.215,0.215,0.215,0.092,0.092,0.092,DSCT,NA,RRC,206.54235,-68.35094,ASASSN-V J134610.16-682103.4
661427553250,2148,1379,3557,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.233,0.195,0.243,0.100,0.084,0.104,RRL_ab,NA,RRAB,206.54392,-67.37047,AU Mus
661427681347,8319,6727,10790,14.625,0.043,14.210,0.061,-0.096,+0.365,-0.661,0.121,0.121,0.121,0.052,0.052,0.052,RRL_ab,NA,RRAB,206.58210,-47.77764,SSS_J134619.8-474638
8590328613,6838,6053,7729,14.044,0.028,13.986,0.066,-0.131,+0.134,-0.397,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,206.58292,+51.40665,LINEAR 10089441
111670512829,8715,6840,12621,14.217,0.030,14.036,0.070,-0.484,+0.042,-1.288,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.59476,+46.48204,LINEAR 10046720
661427725658,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.069,0.069,0.069,0.030,0.030,0.030,RRL_ab,NA,RRAB,206.62036,-40.14120,SSS_J134628.9-400828
472446809024,8694,6793,11306,14.387,0.033,14.125,0.059,-0.357,+0.179,-0.928,0.048,0.048,0.048,0.020,0.020,0.020,RRL_ab,NA,RRAB,206.63197,-33.89637,SSS_J134631.7-335347
953770,978,968,990,9.898,0.022,9.499,0.021,-0.205,-0.181,-0.231,0.151,0.150,0.151,0.065,0.065,0.065,RRL_ab,NA,RRAB,206.63229,-84.40178,RV Oct
369368283734,4403,3993,5001,13.179,0.027,12.906,0.034,-0.091,+0.122,-0.367,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,206.63370,-16.50932,NSVS 16079578
360777842610,1878,1801,1954,13.338,0.029,13.154,0.027,+1.883,+1.973,+1.796,0.087,0.087,0.087,0.037,0.037,0.037,EB_EC,NA,RRC,206.64045,-17.28396,ASASSN-V J134633.72-171702.2
171799543984,9912,7326,20883,14.755,0.038,14.544,0.081,-0.226,+0.431,-1.844,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,206.64068,+21.05856,CSS_J134633.7+210331
661428606589,2448,2159,2850,14.759,0.059,14.583,0.118,+2.735,+3.008,+2.405,0.080,0.080,0.080,0.034,0.034,0.034,RRL_e,NA,RRC,206.65167,-16.88967,CSS_J134636.4-165322
489626441574,7383,6265,8911,14.129,0.033,13.807,0.052,-0.212,+0.144,-0.621,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.68316,+11.08629,CSS_J134643.9+110510
489626455336,5713,4755,7061,14.579,0.032,14.290,0.067,+0.766,+1.164,+0.306,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,206.70501,-24.94047,SSS_J134649.2-245626
8591386791,1898,1854,1945,12.882,0.021,12.641,0.025,+1.491,+1.541,+1.437,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,206.70663,+66.08117,ASASSN-V J134649.59+660452.2
481036397510,3569,3109,4182,13.082,0.024,12.880,0.031,+0.238,+0.538,-0.106,0.081,0.081,0.081,0.035,0.035,0.035,RRL_ab,NA,RRAB,206.72372,-41.81451,SSS_J134653.7-414852
223338587152,4996,4496,5685,13.906,0.026,13.607,0.047,+0.384,+0.613,+0.103,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,206.72667,-3.12641,V0498 Vir
197569179997,7125,5500,10837,14.456,0.029,14.209,0.079,+0.192,+0.754,-0.719,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.78627,+2.71977,CSS_J134708.7+024311
661427543498,5502,4949,6234,13.679,0.036,13.185,0.044,-0.225,+0.005,-0.496,0.201,0.201,0.201,0.086,0.086,0.086,RRL_ab,NA,RRAB,206.80267,-70.63661,AV Mus
566936788975,10909,8055,18351,15.295,0.065,14.928,0.131,+0.034,+0.693,-1.095,0.072,0.072,0.072,0.031,0.031,0.031,RRL_ab,NA,RRAB,206.82246,-32.03186,USNO-B1.0 0579-0385060
395137762999,4018,3637,4412,12.744,0.026,12.476,0.027,-0.348,-0.132,-0.551,0.072,0.072,0.072,0.031,0.031,0.031,RRL_ab,NA,RRAB,206.87222,-12.21121,V0499 Vir
446677757693,5676,4925,7016,13.748,0.028,13.764,0.047,-0.073,+0.235,-0.533,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,206.87321,-25.46965,SSS_J134729.6-252811
463857727323,8491,6268,11337,14.989,0.075,14.524,0.082,+0.250,+0.909,-0.377,0.094,0.094,0.094,0.040,0.040,0.040,RRL_ab,NA,RRAB,206.89660,-44.38049,ASASSN-V J134735.18-442249.8
223339501215,3852,3555,4228,13.689,0.024,13.390,0.039,+0.703,+0.877,+0.500,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,206.96902,-31.06702,V1288 Cen
94489362906,5415,4983,5822,13.595,0.022,13.409,0.044,-0.073,+0.108,-0.230,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,206.99956,+49.08865,ASASSN-V J134759.91+490519.5
42949987285,4616,4283,5021,13.662,0.027,13.412,0.030,+0.341,+0.503,+0.158,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,207.00638,+29.19494,XY CVn
661427822099,7775,5825,10344,15.076,0.048,14.829,0.113,+0.571,+1.199,-0.048,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,207.03925,-34.53463,ASASSN-V J134809.42-343204.7
60129694940,1781,1719,1831,11.085,0.022,10.863,0.019,-0.168,-0.091,-0.228,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB/BL,207.06642,+39.90083,SS CVn
661427888173,5609,5070,6705,13.695,0.026,13.461,0.038,-0.094,+0.125,-0.482,0.045,0.045,0.045,0.019,0.019,0.019,RRL_ab,NA,RRAB,207.07508,-33.14806,SSS_J134818.0-330853
249108136869,5438,4614,6632,14.496,0.028,14.228,0.055,+0.819,+1.176,+0.388,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.07626,+24.78467,AS Boo
420907872296,4452,3887,5176,13.424,0.028,13.110,0.033,+0.152,+0.447,-0.175,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,207.07869,-21.81872,SSS_J134818.9-214907
661428093324,4650,3805,5652,14.790,0.037,14.576,0.080,+1.410,+1.845,+0.986,0.043,0.043,0.043,0.019,0.019,0.019,RRL_d,NA,RRD,207.08013,-29.81347,V0603 Hya
317828423118,7787,6393,10315,14.111,0.026,13.990,0.060,-0.404,+0.024,-1.014,0.058,0.058,0.058,0.025,0.025,0.025,RRL_c,NA,RRC,207.08077,-2.12367,LINEAR 9979905
94489645191,7918,6510,9372,14.809,0.046,14.740,0.143,+0.316,+0.741,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,207.09836,+51.58489,PS1-3PI J134823.59+513505.4
506806580238,4329,3643,5218,14.711,0.033,14.484,0.086,+1.507,+1.882,+1.101,0.022,0.022,0.022,0.009,0.009,0.009,RRL_c,NA,RRC,207.11009,-28.09335,SSS_J134826.4-280534
640564,5369,4901,5933,13.792,0.026,13.534,0.059,+0.071,+0.269,-0.146,0.072,0.072,0.072,0.031,0.031,0.031,RRL_c,NA,RRC,207.13128,+82.20744,ASASSN-V J134831.61+821227.1
635655238170,1512,1476,1548,12.565,0.026,12.205,0.026,+1.447,+1.505,+1.391,0.220,0.215,0.225,0.094,0.092,0.097,CEPH_1O,NA,RRC,207.13165,-55.00707,ASASSN-V J134831.60-550025.5
420907562772,4003,3595,4454,13.360,0.026,13.201,0.031,+0.240,+0.474,+0.008,0.108,0.108,0.108,0.046,0.046,0.046,RRL_ab,NA,RRAB,207.14082,-45.80988,SSS_J134833.8-454836
137439559048,8069,6853,9432,14.337,0.029,14.100,0.067,-0.197,+0.158,-0.536,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,207.17251,+45.71314,CSS_J134841.4+454247
661428624106,7594,6133,10391,13.895,0.024,13.439,0.039,-0.572,-0.108,-1.253,0.065,0.065,0.065,0.028,0.028,0.028,RRL_ab,NA,RRAB,207.17636,-13.55545,CSS_J134842.3-133319
34360898772,7486,6458,9195,14.563,0.029,14.304,0.065,+0.192,+0.513,-0.255,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.17720,+41.91878,FT CVn
42950145006,2529,2449,2623,11.705,0.021,11.495,0.020,-0.310,-0.240,-0.389,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.17754,+41.38522,RX CVn
438086965564,3041,2791,3327,12.684,0.024,12.348,0.023,+0.233,+0.419,+0.038,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,207.18925,-27.49364,ASAS J134845-2729.6
352187380871,9015,7327,11371,14.113,0.032,13.948,0.057,-0.662,-0.212,-1.166,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,207.22025,-3.21427,LINEAR 10085065
661427728342,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.064,0.064,0.064,0.027,0.027,0.027,RRL_ab,NA,RRAB,207.24375,-39.82126,SSS_J134858.5-394917
360778295360,5512,4666,6570,13.783,0.029,13.306,0.044,+0.040,+0.402,-0.341,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,207.25950,-21.26085,SSS_J134902.3-211539
386547674309,4628,4152,5126,14.527,0.030,14.323,0.059,+1.164,+1.400,+0.942,0.036,0.036,0.036,0.015,0.015,0.015,RRL_e,NA,RRC,207.26132,-28.94743,SSS_J134902.5-285652
197568673942,9743,7495,17885,14.739,0.030,14.444,0.076,-0.204,+0.365,-1.523,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.27708,+16.37277,AT Boo
661427604654,3307,2993,3686,13.621,0.035,12.944,0.039,+0.092,+0.363,-0.216,0.932,0.877,1.004,0.400,0.376,0.430,NonVar,NA,RRAB,207.28385,-60.27336,WISE J134908.1-601624
403728132893,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.089,0.089,0.089,0.038,0.038,0.038,RRL_ab,NA,RRAB,207.28545,-42.10084,SSS_J134908.5-420603
661428724621,4821,4259,5530,14.196,0.039,14.119,0.074,+0.780,+1.049,+0.482,0.000,0.000,0.000,0.000,0.000,0.000,RRL_e,NA,RRC,207.28696,+6.47456,CSS_J134908.8+062828
558346437092,7623,6487,8916,13.980,0.030,13.594,0.049,-0.484,-0.133,-0.824,0.053,0.053,0.053,0.023,0.023,0.023,RRL_ab,NA,RRAB,207.30899,-39.08784,SSS_J134914.2-390516
661427631467,5182,4331,6287,13.470,0.026,12.854,0.032,-0.701,-0.270,-1.121,0.599,0.557,0.599,0.257,0.239,0.257,RRL_ab,NA,RRAB,207.31480,-56.09435,WISE J134915.5-560539
223339144590,656,651,662,11.710,0.024,11.350,0.023,+2.518,+2.535,+2.498,0.107,0.107,0.108,0.046,0.046,0.046,EB_EC,NA,EC|RRC,207.32058,-80.60503,ASAS J134918-8036.3
429497614727,9329,7509,11995,14.528,0.030,14.263,0.061,-0.372,+0.099,-0.918,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,207.32100,-25.77734,SSS_J134917.0-254638
257699043383,6477,5576,7446,13.645,0.026,13.290,0.046,-0.412,-0.087,-0.715,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.33825,-6.83364,CSS_J134921.2-065001
34359782295,6676,5941,7570,13.234,0.024,13.055,0.028,-0.889,-0.635,-1.161,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.35524,+39.58997,CSS_J134925.3+393524
584116489574,5679,5071,6406,13.862,0.029,13.611,0.044,-0.163,+0.083,-0.425,0.254,0.254,0.254,0.109,0.109,0.109,RRL_e,NA,RRC,207.36794,-73.29350,ASASSN-V J134928.31-731736.6
661425090236,5044,2666,7812,12.252,0.023,11.638,0.025,-1.824,-0.267,-2.855,0.562,0.390,0.643,0.241,0.167,0.276,DSCT,NA,RRC,207.38637,-58.94156,ASASSN-V J134932.73-585629.6
609886068136,2249,2181,2325,12.358,0.022,12.161,0.025,+0.405,+0.478,+0.327,0.193,0.187,0.199,0.083,0.080,0.085,EB_EC,NA,EC|RRC,207.38833,-57.97503,ASAS J134933-5758.6
515397037966,5278,4511,6214,13.948,0.031,13.636,0.041,+0.190,+0.531,-0.165,0.146,0.146,0.146,0.062,0.062,0.062,RRL_ab,NA,RRAB,207.40504,-46.95839,SSS_J134937.1-465730
377957685716,5638,4698,6779,14.635,0.034,14.340,0.081,+0.872,+1.268,+0.472,0.007,0.007,0.007,0.003,0.003,0.003,RRL_c,NA,RRC,207.41853,-2.93165,LINEAR 9983939
661428462042,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.022,0.022,0.022,0.009,0.009,0.009,RRL_ab,NA,RRAB,207.42161,-24.52737,SSS_J134941.2-243139
197568837028,4216,3951,4615,13.101,0.026,12.872,0.025,-0.024,+0.117,-0.220,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,207.42654,+29.09467,XZ CVn
463857413385,9045,6668,13830,14.566,0.034,14.279,0.068,-0.274,+0.388,-1.196,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB/BL,207.45041,-25.70754,SSS_J134947.9-254227
223339696852,4072,3566,4905,13.543,0.024,13.384,0.034,+0.494,+0.782,+0.090,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.45104,+1.38839,CSS_J134948.2+012318
223338554000,4602,3982,5166,14.468,0.030,14.186,0.064,+1.153,+1.467,+0.902,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.45774,+16.12972,AU Boo
661427634210,5473,4699,6498,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.403,0.403,0.403,0.173,0.173,0.173,RRL_ab,NA,RRAB,207.46203,-55.55724,ASASSN-V J134950.89-553326.0
274878911108,6519,5621,7577,14.187,0.028,13.950,0.052,+0.087,+0.409,-0.239,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,207.46754,+12.37475,HQ Boo
463857204107,5146,4550,5977,14.124,0.032,13.804,0.039,+0.499,+0.766,+0.174,0.068,0.068,0.068,0.029,0.029,0.029,RRL_c,NA,RRD,207.50539,-39.87246,SSS_J135001.3-395219
652835214901,2247,2141,2369,13.012,0.029,12.372,0.029,+0.992,+1.102,+0.875,0.262,0.257,0.264,0.112,0.110,0.113,RRL_c,NA,RRC,207.51925,-66.78328,ASASSN-V J135004.62-664659.8
257698980936,7974,6253,9977,14.728,0.034,14.325,0.077,+0.220,+0.748,-0.267,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.52921,+0.24508,CSS_J135007.0+001442
618475989371,5522,4828,6310,14.359,0.033,14.119,0.059,+0.595,+0.886,+0.305,0.054,0.054,0.054,0.023,0.023,0.023,RRL_c,NA,RRC,207.53157,-35.13525,SSS_J135007.5-350807
661427539176,6069,5214,7300,14.433,0.037,14.033,0.072,+0.243,+0.573,-0.158,0.274,0.274,0.274,0.117,0.117,0.117,RRL_ab,NA,RRAB,207.55086,-72.77642,ASASSN-V J135012.21-724635.1
352188418692,5133,4438,5919,13.813,0.022,13.555,0.043,+0.217,+0.533,-0.092,0.044,0.044,0.044,0.019,0.019,0.019,RRL_ab,NA,RRAB,207.55182,-31.70651,SSS_J135012.4-314223
541166169085,3657,3314,4066,13.668,0.028,13.385,0.037,+0.801,+1.015,+0.571,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB/BL,207.57654,-28.45184,SSS_J135018.4-282708
601296444899,1972,1912,2038,12.716,0.024,12.411,0.024,+1.105,+1.173,+1.033,0.136,0.136,0.137,0.058,0.058,0.059,EB_ED,NA,RR,207.59217,-49.29483,GW Cen
661427681756,5349,4658,6322,13.937,0.026,13.522,0.034,+0.152,+0.452,-0.211,0.144,0.144,0.144,0.062,0.062,0.062,RRL_ab,NA,RRAB,207.60684,-47.70320,SSS_J135025.6-474212
661427616242,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.644,0.644,0.644,0.276,0.276,0.276,DSCT,NA,RRC,207.61399,-58.62503,ASASSN-V J135027.36-583730.1
661427688702,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.127,0.127,0.127,0.054,0.054,0.054,RRL_ab,NA,RRAB,207.64717,-46.45171,SSS_J135035.3-462706
472447641280,5368,4570,6419,14.043,13.857,99.999,9.999,+0.157,+0.506,-0.231,0.237,0.237,0.237,0.101,0.101,0.101,RRL_c,NA,RRC,207.65534,-50.61992,ASASSN-V J135037.28-503711.8
438087537610,4824,4370,5362,13.369,0.026,13.112,0.042,-0.129,+0.086,-0.359,0.081,0.081,0.081,0.035,0.035,0.035,RRL_ab,NA,RRAB,207.66018,-44.40408,SSS_J135038.2-442417
481036429908,2415,2329,2517,12.167,0.026,11.473,0.023,+0.168,+0.247,+0.079,0.084,0.084,0.084,0.036,0.036,0.036,NonVar,NA,RRAB,207.66733,-42.23422,1SWASP J135040.16-421403.2
94489947731,3190,2986,3463,12.365,0.020,12.022,0.022,-0.154,-0.010,-0.332,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.68423,+37.61867,SZ CVn
519240,5995,5262,6953,14.231,0.038,14.110,0.064,+0.218,+0.501,-0.104,0.124,0.124,0.124,0.053,0.053,0.053,RRL_ab,NA,RRAB,207.68960,-84.29727,ASASSN-V J135045.50-841750.2
506807194896,4088,3696,4497,13.627,0.026,13.351,0.037,+0.516,+0.735,+0.309,0.053,0.053,0.053,0.023,0.023,0.023,RRL_ab,NA,RRAB,207.68978,-34.62920,SSS_J135045.5-343745
317828336191,5415,4569,6347,14.268,0.033,14.156,0.065,+0.600,+0.969,+0.255,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.69326,-5.97537,CSS_J135046.4-055832
292058715082,4426,3926,5010,13.726,0.024,13.390,0.034,+0.460,+0.720,+0.191,0.036,0.036,0.036,0.015,0.015,0.015,RRL_c,NA,RRC,207.72268,-24.69113,SSS_J135053.5-244128
661428731664,8153,6695,11373,14.344,0.034,14.025,0.059,-0.213,+0.215,-0.935,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,207.72279,+8.05936,CSS_J135053.4+080333
412317141697,6842,5849,7932,14.707,0.036,14.467,0.075,+0.448,+0.789,+0.127,0.083,0.083,0.083,0.036,0.036,0.036,RRL_e,NA,RRC,207.72424,-44.72773,SSS_J135053.6-444341
120259364496,7951,6981,8992,14.449,0.027,14.175,0.052,-0.089,+0.193,-0.356,0.036,0.036,0.036,0.015,0.015,0.015,RRL_c,NA,RRC,207.73365,+62.32026,LINEAR 10113493
661427617255,4901,2758,7425,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.501,0.394,0.610,0.215,0.169,0.261,RRL_e,NA,RRC,207.73970,-58.47387,ASASSN-V J135057.53-582825.9
292058964425,4741,4191,5552,14.082,0.029,13.858,0.053,+0.652,+0.919,+0.309,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,207.74066,-13.27307,Loneos-RR 75
446677120778,4773,4274,5516,14.059,0.026,13.700,0.044,+0.562,+0.802,+0.248,0.103,0.103,0.103,0.044,0.044,0.044,RRL_d,NA,RRD,207.74230,-45.94157,SSS_J135058.0-455629
661427827441,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.049,0.049,0.049,0.021,0.021,0.021,RRL_ab,NA,RRAB,207.78536,-34.40066,SSS_J135108.5-342402
412317246647,7294,6014,9512,14.352,0.039,14.042,0.051,-0.032,+0.387,-0.608,0.069,0.069,0.069,0.030,0.030,0.030,RRL_ab,NA,RRAB,207.79503,-41.45639,ASASSN-V J135110.81-412723.0
257698783273,6551,5671,7626,13.585,0.027,13.358,0.030,-0.540,-0.226,-0.869,0.043,0.043,0.043,0.019,0.019,0.019,RRL_ab,NA,RRAB,207.82462,-3.71254,GSC 04971-00778
343597593065,7773,6412,10777,14.165,0.036,14.125,0.060,-0.317,+0.101,-1.026,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,207.84734,+3.96537,LINEAR 9971811
661428594416,4668,4229,5267,13.616,0.026,13.388,0.041,+0.212,+0.427,-0.050,0.058,0.058,0.058,0.025,0.025,0.025,RRL_c,NA,RRC,207.85279,-19.03331,CSS_J135124.6-190159
77310410331,7993,6779,9781,14.126,0.040,13.941,0.073,-0.509,-0.151,-0.947,0.121,0.121,0.121,0.052,0.052,0.052,RRL_ab,NA,RRAB,207.85408,-78.90855,ASASSN-V J135124.98-785430.8
661427711544,7898,6541,9513,14.518,0.036,14.371,0.081,-0.054,+0.356,-0.458,0.084,0.084,0.084,0.036,0.036,0.036,RRL_ab,NA,RRAB,207.87724,-42.58058,SSS_J135130.5-423450
601296226639,9006,6785,11904,13.794,0.029,13.491,0.049,-1.238,-0.623,-1.843,0.259,0.259,0.259,0.111,0.111,0.111,RRL_ab,NA,RRAB,207.88787,-52.10011,HI Cen
592706331425,2570,1779,4029,12.358,0.024,12.077,0.029,+0.079,+0.880,-0.897,0.229,0.227,0.229,0.098,0.097,0.098,EB_EC,NA,RRC,207.88838,-55.21464,ASASSN-V J135133.21-551252.7
